day,date,datetime,month,month_name,original_cost,optimized_cost,savings,savings_pct,solar_to_battery,grid_to_battery,battery_to_home,initial_soc,final_soc,min_price,max_price,price_spread,daily_cycles,total_cycles,capacity_factor,effective_capacity,solar_actual_total,solar_estimated_total,solar_estimation_error,solar_estimation_error_pct,solar_estimation_rmse
87,2024-03-27,2024-03-27 13:00:00,3,March,224.97288883687503,216.97737764097187,7.995511195903163,3.553988766042208,4.91,20.583162365456282,23.106933448774306,1.7614135021980146,1.6568299085664207,0.9817687500000001,1.4849790625000001,0.5032103125,1.6719922900704998,148.85134618130425,0.9926410323054383,13.718299066461158,8.59,4.963333333333334,-3.626666666666666,-42.2196352347691,0.6172792324334675
88,2024-03-28,2024-03-28 13:00:00,3,March,125.91208851250002,111.33679101575139,14.575297496748632,11.575772961070104,5.06358167106424,27.006483272132964,31.629785030419356,4.1996632342776925,1.3717143719788716,0.8270456249999999,1.3236290625000002,0.49658343750000034,2.288696456615004,151.14004263791927,0.9925574326909348,13.71714371978872,6.31,5.820057306590258,-0.4899426934097413,-7.764543477174982,0.21818176315889806
89,2024-03-29,2024-03-29 13:00:00,3,March,111.15952191875,77.46895663298902,33.69056528576098,30.30830351212421,14.96824796355602,0.6550019448321949,24.865624487109304,12.789310382946613,1.4570562305371988,0.8686796874999999,1.5132153125,0.6445356250000002,1.799249239298792,152.93929187721807,0.9924429978681041,13.715562230537198,35.540000000000006,3.7035165794066316,-31.836483420593375,-89.57930056441579,1.842421471511376
90,2024-03-30,2024-03-30 13:00:00,3,March,133.92770307812503,107.64445743117533,26.28324564694971,19.624950658354614,6.098283859099015,5.93628,22.588117701662476,13.715562230537198,1.3714318949312838,0.9192456250000001,1.5212828125,0.6020371874999999,1.6344513532317275,154.5737432304498,0.9923530354061391,13.714318949312842,20.160000000000004,15.532624910007199,-4.627375089992805,-22.953249454329384,0.973837813828495
91,2024-03-31,2024-03-31 13:00:00,3,March,116.97353567812499,86.200740790567,30.772794887557993,26.30748460253028,15.951387323690565,1.0424745,24.47939258943982,10.994931894931284,1.3713189543427757,0.6897540625,1.5212828125,0.8315287499999999,1.7713019239826207,156.34504515443243,0.9922713128384775,13.71318954342776,32.54,18.183863319386333,-14.356136680613666,-44.11842864355767,1.7639172122824363
92,2024-04-01,2024-04-01 13:00:00,4,April,169.30370970125,141.4655577862872,27.838151914962793,16.442730028825387,2.201675599836012,30.230566375177325,40.99499171919506,13.71318954342776,1.3711965573798284,0.6897540625,1.4947473437499998,0.8049932812499998,2.9663525122427687,159.3113976666752,0.9921827477422783,13.711965573798286,7.8100000000000005,30.283769925236285,22.473769925236283,287.7563370708871,1.4652953183505026
93,2024-04-02,2024-04-02 13:00:00,4,April,183.82644030687499,152.14189157260728,31.684548734267707,17.23612157281312,15.944823268698064,32.57544188752452,43.040659,1.3711965573798284,2.1594916136860114,0.7089818125,1.6143278125000002,0.9053460000000002,3.114374746743849,162.42577241341905,0.9920344301166663,13.709915824212327,41.730000000000004,17.03,-24.700000000000003,-59.19003115264798,1.7159335466468209
94,2024-04-03,2024-04-03 13:00:00,4,April,222.45196528925004,182.8669250432688,39.58504024598125,17.794870993614094,11.681080332407202,6.820000000000001,28.41940747282929,13.709915824212327,1.3707763791262324,1.3580764875,1.94899678125,0.59092029375,2.0563970674985015,164.48216948091755,0.991878711379329,13.707763791262327,35.269999999999996,20.49820830238508,-14.771791697614916,-41.88202919652656,2.0565021398264953
95,2024-04-04,2024-04-04 13:00:00,4,April,233.2921538693125,218.18085485861334,15.111299010699156,6.477414160771273,4.069999999999999,16.27331755,22.231704081060492,5.446276379126232,1.3706342820888684,1.082791075,1.94899678125,0.8662057062499999,1.6086616556483713,166.09083113656592,0.9917758915259541,13.706342820888686,4.069999999999999,27.849001706484643,23.779001706484642,584.250656178984,1.299321965423561
96,2024-04-05,2024-04-05 13:00:00,4,April,195.34450568025,191.95924621831534,3.385259461934652,1.7329688644920578,0.5,12.98378626694291,12.16922270651036,1.3706342820888684,1.3705231235684632,0.68644075,1.4618524000000002,0.7754116500000001,0.8805515706592156,166.97138270722513,0.9916954584431718,13.705231235684634,0.5,17.513333333333335,17.013333333333335,3402.666666666667,1.0953399124516205
97,2024-04-06,2024-04-06 13:00:00,4,April,104.68169771,94.12198746181886,10.559710248181133,10.087446496554469,11.507165248187984,12.88769719,22.085162782032853,1.779023123568463,1.7066026692861491,0.5409250000000001,1.44427525,0.9033502499999999,1.5980580884249531,168.56944079565008,0.9916514308646387,13.704622774549307,24.97,13.611004184100416,-11.358995815899583,-45.49057194993826,1.7717330580540764
98,2024-04-07,2024-04-07 13:00:00,4,April,81.79295952862499,58.75280176350892,23.04015776511607,28.16887651198479,9.838473053193919,13.328305441274239,25.336924999999997,6.94360526245493,2.2815974637786263,0.6123862000000001,1.44228503125,0.8298988312499999,1.8333520260492038,170.40279282169928,0.9915715279602175,13.703518516410206,50.65,4.49768817204301,-46.152311827956986,-91.12006283900689,3.0223301146718065
99,2024-04-08,2024-04-08 13:00:00,4,April,85.52657507418749,50.683460420188766,34.843114653998725,40.73951824187406,16.39683841999942,6.2809729,31.24803655023697,13.703518516410206,2.3547692175286246,0.7437094375000001,1.9154638937500004,1.1717544562500004,2.261073556457089,172.66386637815637,0.991479860358915,13.702251670160205,74.57,34.404204204204206,-40.16579579579579,-53.86321013248732,3.3078691543976553
100,2024-04-09,2024-04-09 13:00:00,4,April,51.457745610500005,33.71612324622502,17.74162236427499,34.478040485035926,9.318614958408716,0.0,20.12562360612445,13.702251670160205,1.3700689268332693,0.6408342437500002,1.409560375,0.7687261312499999,1.4562679888657344,174.1201343670221,0.9913668066810922,13.700689268332695,38.51,54.414609929078026,15.904609929078028,41.29994788127247,1.8858710990401277
101,2024-04-10,2024-04-10 13:00:00,4,April,69.44605755637501,58.716016907933934,10.730040648441076,15.450899627715554,10.5,5.925023110585223,16.063278954015292,2.6749110320964267,1.3699682987152384,0.6408342437500002,1.053992,0.41315775624999984,1.1623211978303394,175.28245556485246,0.9912939932816489,13.699682987152388,10.5,42.58036980082015,32.08036980082015,305.5273314363824,2.197355128661252
102,2024-04-11,2024-04-11 13:00:00,4,April,97.7257542789,72.92892759412564,24.79682668477436,25.373891322451787,17.4448114056399,20.07924393,34.56341124099004,2.1045735618731327,1.3698879823204684,0.69121882125,1.6335871762500003,0.9423683550000003,2.5009704226476153,177.78342598750007,0.9912358772217573,13.698879823204686,37.16,33.767855855855856,-3.3921441441441402,-9.128482626867978,1.1487423153694796
103,2024-04-12,2024-04-12 13:00:00,4,April,90.58678106851251,62.51764628916035,28.069134779352154,30.985905943741322,18.715002396648757,12.9762489,40.152110717259454,13.698879823204686,1.5401888526426357,0.22798895000000008,1.25987940625,1.03189045625,2.9053625699898302,180.6887885574899,0.991110828700625,13.697151652642637,48.17,46.81875518672199,-1.351244813278015,-2.80515842490765,1.7587812069513598
104,2024-04-13,2024-04-13 13:00:00,4,April,69.48795674236251,58.6405654039715,10.847391338391013,15.610462369197897,7.4967091362880875,16.235924868144473,21.497017911526292,1.4519520073695265,1.369514404710677,0.22798895000000008,1.05798465125,0.8299957012499999,1.555500572469341,182.2442891299592,0.9909655605721255,13.695144047106774,26.970000000000002,20.47766707168894,-6.492332928311061,-24.072424650764034,2.1367378876923153
105,2024-04-14,2024-04-14 13:00:00,4,April,94.67548369476249,61.85596826935973,32.81951542540276,34.66527356883032,15.207788545995097,17.3047506,28.43394372733508,1.369514404710677,2.325959512000672,0.65998009125,2.7822535349999997,2.1222734437499997,2.057448894886764,184.30173802484597,0.990887785543502,13.694069196211197,75.03999999999999,23.970056523067523,-51.069943476932465,-68.05696092341748,2.9629908759653922
106,2024-04-15,2024-04-15 13:00:00,4,April,127.275775752325,68.78525117012445,58.49052458220055,45.9557399956622,21.848297630625137,12.851943047091412,43.025531435632466,13.694069196211197,1.3692647499024828,0.7648451875000001,2.3428420625,1.5779968749999997,3.1132801328243462,187.41501815767032,0.9907849130987577,13.692647499024831,59.76,68.24563568773235,8.485635687732348,14.199524243193354,1.221817832788682
107,2024-04-16,2024-04-16 13:00:00,4,April,166.3781206989625,99.59761982169572,66.78050087726679,40.1377901112951,27.095906823402103,6.1682878,33.61319001889471,5.150370013060377,1.3690496222453046,1.3908081875000002,3.10684884625,1.71604065875,2.4322134601226275,189.84723161779294,0.9906292490921165,13.69049622245305,45.39,46.43739446870451,1.0473944687045105,2.307544544402975,1.6365385042292826
108,2024-04-17,2024-04-17 13:00:00,4,April,225.21858725740003,153.50750675922797,71.71108049817207,31.840658167442548,21.2141964612722,1.2697327,31.9972800008981,13.69049622245305,1.3688815562952104,1.400384575,2.95130575,1.550921175,2.3152879884875617,192.1625196062805,0.9905076384191104,13.688815562952106,31.47,55.71178737822957,24.241787378229574,77.03141842462527,1.7099227565455026
109,2024-04-18,2024-04-18 13:00:00,4,April,194.59016353262498,137.51562373027156,57.07453980235343,29.330639723104152,21.126038284547334,12.9668359,42.14499991235401,13.688815562952104,1.7138882357941656,1.2486628,2.5589933875,1.3103305875000002,3.049565840257164,195.21208544653769,0.990391874019686,13.68721569895206,31.18,61.16067961165049,29.980679611650487,96.15355872883414,2.0724028341230083
110,2024-04-19,2024-04-19 13:00:00,4,April,132.27204375399998,93.17139566338022,39.10064809061976,29.560780177661183,25.956584526435652,4.0168489750692515,30.39414892,4.906589990947838,1.3875108489564423,0.8388190000000001,1.6082056,0.7693865999999999,2.1992871866859622,197.41137263322364,0.9902393957276732,13.685108448956443,69.22,27.418953974895395,-41.801046025104604,-60.388682497984114,2.2409446559998227
111,2024-04-20,2024-04-20 13:00:00,4,April,146.440244806,102.56024543708195,43.879999368918064,29.96444005338087,14.948439594488978,7.68,31.7021038561,13.685108448956443,1.8114904257209696,0.9522514,2.0738908,1.1216394,2.293929367301013,199.70530200052465,0.9901294313683389,13.683588741510443,78.96000000000001,49.900563525914436,-29.059436474085572,-36.80273109686622,2.368069962849428
112,2024-04-21,2024-04-21 13:00:00,4,April,211.70907406925005,147.95371113109147,63.755362938158584,30.11461044759196,16.417875079355586,12.50857806094183,37.25078460905158,13.683588741510443,1.95236700473869,1.2963394,3.16424055,1.8679011500000002,2.695425803838754,202.4007278043634,0.9900147348999737,13.682003636317637,74.78,55.91064440263406,-18.86935559736594,-25.233158060130968,2.448666216576286
113,2024-04-22,2024-04-22 13:00:00,4,April,274.65944728575,199.07674328659408,75.58270399915591,27.518698062667124,25.034669623038447,10.11634349030471,36.826091276019085,6.738858258368605,1.3680141097087182,1.7276848125000002,3.313949725,1.5862649125,2.6646954613617284,205.06542326572514,0.9898799636097818,13.680141097087185,89.95,54.09142378559464,-35.85857621440536,-39.865009688054876,2.8710949145794826
114,2024-04-23,2024-04-23 13:00:00,4,April,282.46075002074997,212.46662792969002,69.99412209105995,24.78012328648072,17.29947045237882,12.958389277127417,39.00441396782248,13.680141097087185,1.367829979252338,1.74657009375,2.76891425,1.02234415625,2.822316495500903,207.88773976122604,0.9897467288367138,13.678299792523385,38.36,95.87976806903991,57.51976806903991,149.9472577399372,3.028297670825361
115,2024-04-24,2024-04-24 13:00:00,4,April,189.45112966874999,125.10002438716913,64.35110528158086,33.96712671711009,22.364618961710825,12.956541699623678,37.99095776782073,7.803014189778653,1.367634957182499,1.6570019875000002,2.9006291374999997,1.2436271499999996,2.748983919523931,210.63672368074998,0.9896056130119387,13.676349571824993,28.54,59.07643719351188,30.53643719351188,106.99522492470877,1.953617428629963
116,2024-04-25,2024-04-25 13:00:00,4,April,197.38036101020003,155.15366650869512,42.22669450150491,21.393564326960956,16.75,12.9643991,29.254367307799395,3.9328367077088155,1.36744500239366,1.6414611550000002,2.9006291374999997,1.2591679824999995,2.116813842821953,212.75353752357194,0.9894681638159625,13.674450023936602,16.75,49.39809586219809,32.64809586219809,194.91400514745126,1.8748685415021336
117,2024-04-26,2024-04-26 13:00:00,4,April,175.15712123095,142.4235486540486,32.733572576901395,18.688119756056725,16.56,1.3247618,16.702836482744708,1.9587081602883958,1.367298730557121,1.30888716,2.619137985,1.310250825,1.2085988771884737,213.96213640076041,0.9893623231238214,13.672987305571212,16.56,27.46274814096347,10.902748140963471,65.83785109277459,0.9109328791890561
118,2024-04-27,2024-04-27 13:00:00,4,April,152.08717959785,127.56913910254013,24.51804049530986,16.12104357523142,8.750530987845382,21.0096154,28.94338645350375,3.561798730557121,1.367215216374707,0.8750631849999999,2.43931685,1.564253665,2.0943116102390555,216.05644801099947,0.989301893179962,13.672152163747075,10.600000000000001,19.455088495575218,8.855088495575217,83.53857071297374,0.9342151621654666
119,2024-04-28,2024-04-28 13:00:00,4,April,134.57727888615,111.7774132542672,22.799865631882795,16.94183878630142,10.596823657321732,27.9949178,33.67083417608565,1.367215216374707,2.5863862575822942,0.8750631849999999,2.0838405625,1.2087773775,2.436384527936733,218.4928325389362,0.98919717759945,13.6707049944244,19.13,14.82265426052889,-4.30734573947111,-22.5161826422954,1.356729937438832
120,2024-04-29,2024-04-29 13:00:00,4,April,74.407227221875,39.20993933388734,35.19728788798766,47.30358757091274,21.050089402891413,11.078845983379502,31.9180552,9.365538309442439,6.290074084294542,0.9052218375000001,1.9256760625,1.020454225,2.3095553690303907,220.8023879079666,0.9890753583730532,13.669021452715596,84.47999999999999,12.119385964912281,-72.3606140350877,-85.65413593168527,3.657679969509604
121,2024-04-30,2024-04-30 13:00:00,4,April,40.4915104575,18.39915108287248,22.09235937462752,54.56047236819116,14.719657695944637,0.0,18.576007178212034,13.669021452715596,8.099004497324016,0.69146415,1.482734875,0.791270725,1.3441394484958056,222.1465273564624,0.9889598806046017,13.667425549955595,114.84,42.56123016841591,-72.2787698315841,-62.93867104805303,3.4887343816510854
122,2024-05-01,2024-05-01 13:00:00,5,May,17.707899217875003,0.09260150280341227,17.61529771507159,99.47706104680144,13.167115124652675,0.0,16.65420376034,13.667425549955595,8.645444118017737,0.6946962250000001,1.409722075,0.7150258499999999,1.2050798668842257,223.35160722334663,0.9888926736321769,13.666496749596686,128.13,63.44651320928095,-64.68348679071904,-50.48270256046129,3.1508983790122573
123,2024-05-02,2024-05-02 13:00:00,5,May,33.9522640003,7.342355216237371,26.609908784062625,78.37447536290217,13.319667590029233,0.0,23.70593382837441,13.666496749596686,1.3665664039408665,0.7806463749999999,1.31005726,0.5294108850000001,1.7153352987246315,225.06694252207126,0.9888324196388326,13.665664039408668,134.03,98.35982531055902,-35.670174689440984,-26.613575087249856,1.948564883415612
124,2024-05-03,2024-05-03 13:00:00,5,May,52.06326701910001,28.503886653432524,23.559380365667487,45.25144447240404,14.44792722999047,0.0,21.684280356923242,13.665664039408668,4.565636637454089,0.8790936649999999,1.2902696,0.41117593500000016,1.5690506770566746,226.63599319912794,0.9887466528738964,13.664478742717248,126.86,126.0730597545519,-0.7869402454480934,-0.6203218078575543,0.7760088649813798
125,2024-05-04,2024-05-04 13:00:00,5,May,77.50159663857501,58.406978601578025,19.094618036996984,24.63770924106741,7.482631578928584,0.0,18.436307325337985,13.664478742717248,1.36633945286994,0.7126445250000001,1.3637458375,0.6511013124999999,1.3340309207914605,227.9700241199194,0.9886682003400435,13.663394528699403,49.37,130.96249028643717,81.59249028643717,165.26734917244718,4.313535147441668
126,2024-05-05,2024-05-05 13:00:00,5,May,97.54092636642498,79.80281539970098,17.738110966724008,18.185300906502082,16.29901847080314,19.2803398,27.056094241959794,1.36633945286994,6.6866306080699776,0.7471274324999999,1.7027687500000002,0.9556413175000003,1.957749221560043,229.92777334147945,0.988601498794004,13.662472713333136,20.169999999999998,79.78784408005589,59.61784408005589,295.576817451938,3.1805994917113103
127,2024-05-06,2024-05-06 13:00:00,5,May,35.643750199,6.329928258852891,29.31382194014711,82.2411272003851,17.97535903301311,0.0,18.30493252187099,11.12916832396489,8.937409382305248,1.192247425,2.5925072999999994,1.4002598749999995,1.3245247845058605,231.2522981259853,0.9885036113329261,13.661119908621039,57.01,66.5345727662895,9.524572766289502,16.706845757392568,1.6883577237440341
128,2024-05-07,2024-05-07 13:00:00,5,May,51.355126129125004,12.812513583998216,38.54261254512679,75.051149613024,12.34680114966892,0.0,19.504149986005675,10.167243569809472,1.3660204661994941,1.2166315124999998,2.6564373249999997,1.4398058125,1.4112988412449836,232.6635969672303,0.9884373850937007,13.660204661994944,47.50999999999999,47.12712887438825,-0.38287112561174297,-0.8058748171158557,1.9043259742100318
129,2024-05-08,2024-05-08 13:00:00,5,May,34.927881162750005,15.982843722305773,18.94503744044423,54.24044290624991,17.39,0.0,13.479009311712435,5.2009415188310735,7.533010664396932,0.6735725125,2.6564373249999997,1.9828648124999997,0.9753262888359214,233.63892325606622,0.9883668201516385,13.659229454495645,17.39,34.824348681621416,17.434348681621415,100.25502404612658,1.0678171000808183
130,2024-05-09,2024-05-09 13:00:00,5,May,14.162407413437501,1.0210374512403915,13.14136996219711,92.79050925853457,22.339684161712686,0.0,16.610022358294227,5.07235276966009,8.810818661924797,0.6763812062500002,1.4227103125,0.7463291062499998,1.201882949225342,234.84080620529156,0.9883180538371967,13.658555504030058,106.07000000000001,36.68881278538813,-69.38118721461188,-65.41075442124247,4.091441714847306
131,2024-05-10,2024-05-10 13:00:00,5,May,25.5619576449375,1.8281142530321246,23.733843391905374,92.84830106353697,13.1855955678648,0.0,23.45814387606,13.658555504030058,1.492088266070037,0.67170660625,1.4227103125,0.75100370625,1.697405490308249,236.5382116955998,0.9882579596897354,13.657725002912143,141.51,77.15137781000725,-64.35862218999274,-45.479911094617165,3.2795418851106253
132,2024-05-11,2024-05-11 13:00:00,5,May,50.64522665587501,34.486583416877124,16.158643238997882,31.90556012078471,14.569429736250294,0.0,15.6919745988,13.657725002912143,10.980815253613077,0.5888785375000001,1.3157788375000001,0.7269003,1.1354540230680172,237.67366571866782,0.98817308941522,13.65655209571834,96.96000000000001,82.56521976259224,-14.394780237407772,-14.846101729999765,1.5449336825099353
133,2024-05-12,2024-05-12 13:00:00,5,May,14.9726532909375,-0.0004878207805981749,14.973141111718098,100.00325807838544,10.375041551242727,0.0,13.68074536879,13.65655209571834,9.112056970672612,0.6544690187500001,1.34590375,0.6914347312499999,0.9899236880455861,238.6635894067134,0.9881163167140666,13.655767496988402,110.34,102.51478837543297,-7.825211624567032,-7.091908305752249,1.1302698493205985
134,2024-05-13,2024-05-13 13:00:00,5,May,12.7670857214375,-0.0004594880585855875,12.767545209496085,100.00359900504007,10.626315789479206,0.0,14.570649835409998,13.655767496988402,8.413241354456803,0.6118434812500001,1.2415173250000002,0.6296738437500001,1.0543161964840808,239.7179056031975,0.9880668205296643,13.655083459719961,113.27000000000001,119.89575221238937,6.625752212389358,5.84952080196818,1.3730441667005564
135,2024-05-14,2024-05-14 13:00:00,5,May,12.2557029057625,-0.0004336071695147288,12.256136512932015,100.00353800326955,12.086232686983733,0.0,16.510692105870003,13.655083459719961,7.757328611438717,0.6265041062500001,1.23796192375,0.6114578174999998,1.194695521408828,240.9126011246063,0.9880141047198401,13.65435492722819,108.88,116.70752450980393,7.827524509803936,7.1891297849044244,1.4563375144457076
136,2024-05-15,2024-05-15 13:00:00,5,May,13.877405307512502,1.0591130234622455,12.818292284050257,92.3680760200259,13.812668557138561,0.0,15.178667630692578,13.65435492722819,10.798845182096583,0.6746897350000001,1.21154701,0.536857275,1.0983116954191445,242.01091282002545,0.9879543699437697,13.653529392622898,139.88,100.709747686174,-39.170252313826,-28.002754013315702,1.8818575221628642
137,2024-05-16,2024-05-16 13:00:00,5,May,8.88839987935,-0.0005035081201785239,8.88890338747018,100.00566477799168,8.674819944595612,0.0,11.650720986710002,13.653529392622898,9.630691511872941,0.66169,1.1577559375000002,0.49606593750000016,0.843033356491317,242.85394617651676,0.9878994543589987,13.652770459241363,147.5,120.84544258373205,-26.65455741626795,-18.070886383910473,1.1293850895458206
138,2024-05-17,2024-05-17 13:00:00,5,May,9.445025981875,-0.00039908028915712496,9.445425062164157,100.00422529583213,9.616648199449456,0.0,13.18055340925,13.652770459241363,8.914319502139394,0.6443531875000001,1.1057454999999998,0.4613923124999997,0.9537303479920406,243.8076765245088,0.9878573026911741,13.652187923192027,142.78,125.47328249999998,-17.30671750000002,-12.12124772377085,0.8742470167074775
139,2024-05-18,2024-05-18 13:00:00,5,May,28.19154125,15.386985683511169,12.804555566488832,45.419849354596145,13.528245052634976,0.0,16.71571723629,13.652187923192027,8.908528895521567,0.46544893750000005,1.1143410625,0.648892125,1.2095309143480464,245.01720743885684,0.9878096161737746,13.651528895521565,127.28,142.02192089025408,14.741920890254079,11.582275997999748,1.2781168497870206
140,2024-05-19,2024-05-19 13:00:00,5,May,14.697938115462499,-0.0004282122751581251,14.698366327737657,100.00291341732286,12.23570637119255,0.0,16.91079399657,13.651528895521565,7.474614162291327,0.5393125000000001,1.1782494325,0.6389369324999998,1.223646454165702,246.24085389302255,0.9877491396280571,13.65069310965975,94.30999999999999,144.95439403620873,50.64439403620874,53.69991945308954,2.3326709377745702
141,2024-05-20,2024-05-20 13:00:00,5,May,13.831644580175002,-0.0005937269916090864,13.83223830716661,100.00429252637433,13.3496398892024,0.0,15.500803262719998,13.65069310965975,10.016215991012553,0.7256782625,1.47656135,0.7508830875000001,1.1216210754500722,247.3624749684726,0.9876879573053489,13.649847569959922,130.93,111.28823868468298,-19.641761315317027,-15.00172711778586,1.285319211883112
142,2024-05-21,2024-05-21 13:00:00,5,May,11.412543212437502,-0.0007255252278773282,11.41326873766538,100.0063572616057,9.006149584482015,0.0,15.08073628815,13.649847569959922,6.331230424533626,0.6873265000000001,1.2388524062500001,0.5515259062500001,1.0912254911830679,248.4537004596557,0.9876318762515763,13.649072529796785,145.0,124.29111903659101,-20.708880963408987,-14.281986871316544,1.0419310193397546
143,2024-05-22,2024-05-22 13:00:00,5,May,14.122583178125002,2.528484567359095,11.594098610765906,82.09616091144318,13.610936952915587,0.0,16.334586934980003,13.649072529796785,9.385160598245536,0.6489183437500001,1.0098798125,0.3609614687499998,1.18195274493343,249.63565320458912,0.9875773149770172,13.648318492982378,129.6,125.21788881678563,-4.382111183214363,-3.381258629023428,1.055607491407439
144,2024-05-23,2024-05-23 13:00:00,5,May,9.620277089937499,-0.0005447535596408256,9.62082184349714,100.0056625558136,9.839335180044975,0.0,12.70077589287,13.648318492982378,9.626449132056683,0.6489183437500001,1.6274187500000001,0.97850040625,0.9190141745926194,250.55466737918175,0.9875182173397705,13.64750176363563,63.919999999999995,132.91059895833334,68.99059895833335,107.93272678087196,3.674633561737071
145,2024-05-24,2024-05-24 13:00:00,5,May,9.126047995,-0.000522063001796127,9.126570058001796,100.00572058137413,9.635567867041653,0.0,11.46060328686,13.64750176363563,10.737498303788355,0.685,1.0676220125000002,0.38262201250000016,0.8292766488321273,251.38394402801387,0.9874722666310409,13.646866724840987,97.77,102.54428508369836,4.774285083698359,4.883179997645862,1.3564140298702296
146,2024-05-25,2024-05-25 13:00:00,5,May,8.0370210545,-0.0003811868256992719,8.0374022413257,100.00474288698653,8.930747922430886,0.0,11.28054437865,13.646866724840987,10.256820010466116,0.5972825625,0.9461224875,0.34883992500000005,0.816247784272793,252.20019181228668,0.9874308027985993,13.646293694676643,125.16999999999999,104.22174821718562,-20.948251782814367,-16.73584068292272,1.2650026436466637
147,2024-05-26,2024-05-26 13:00:00,5,May,9.278663198750001,-0.0003453657476263868,9.279008564497628,100.00372214984239,9.827534626041013,0.0,13.02053582586,13.646293694676643,9.276624404299813,0.6445484875,1.08789025,0.4433417625,0.9421516516541244,253.1423434639408,0.9873899904093857,13.64572966745771,101.3,99.97933629494628,-1.3206637050537182,-1.3037154047914297,1.653908630941522
148,2024-05-27,2024-05-27 13:00:00,5,May,10.55277287825,-0.0004398036133929124,10.553212681863393,100.00416765923485,13.407202216064569,0.0,14.42061847545,13.64572966745771,11.202973377508522,0.6600447500000002,1.178754625,0.5187098749999999,1.0434600922901591,254.18580355623095,0.9873428828268029,13.645078640666418,101.0,92.94912990196077,-8.050870098039226,-7.971158512910124,1.983076610580164
149,2024-05-28,2024-05-28 13:00:00,5,May,53.1117610779375,33.03207612989368,20.07968494804382,37.80647551599428,15.112605810528994,0.0,16.10981172338,13.645078640666418,11.044357609742644,0.696322675,1.7798305374999999,1.0835078624999999,1.1656882578422574,255.3514918140732,0.9872907098221885,13.644357609742645,93.46000000000001,109.32133487297921,15.8613348729792,16.97125494647892,2.232292077798447
150,2024-05-29,2024-05-29 13:00:00,5,May,9.1011962734375,0.0,9.1011962734375,100.0,9.627960979438381,0.0,11.479999999999999,13.644357609742645,10.70671001389332,0.7005540250000001,1.7798305374999999,1.0792765125,0.8306801736613603,256.18217198773453,0.9872324254092963,13.643552119156476,131.54000000000002,94.84957669048927,-36.69042330951075,-27.892978036727033,2.40195545803865
151,2024-05-30,2024-05-30 13:00:00,5,May,9.749341484687498,-0.0005373519457687499,9.749878836633266,100.00551167426654,9.085872576177284,0.0,11.4405453,13.643552119156476,10.232451803366999,0.77167748125,1.7673904375,0.99571295625,0.8278252749638205,257.00999726269833,0.9871908914006132,13.642978119156474,114.86000000000001,118.84283715012722,3.98283715012721,3.4675580272742557,1.0950582953041863
152,2024-05-31,2024-05-31 13:00:00,5,May,9.511368208,-0.0005127456522637152,9.511880953652264,100.00539087165012,7.963518005549312,0.0,11.05054342591,13.642978119156474,9.576169249786211,0.7222610125,1.00535905,0.28309803750000007,0.7996051683002894,257.8096024309986,0.9871495001368651,13.642406091891475,80.69,115.53009875259876,34.84009875259876,43.177715643324774,2.4558994735393482
153,2024-06-01,2024-06-01 13:00:00,6,June,11.894995296249999,-0.0004030200229448225,11.895398316272944,100.00338814781267,9.238836565093932,0.0,14.02052490081,13.642406091891475,7.660853564720181,0.6136187500000002,1.3272884875000002,0.7136697375,1.0145097612742402,258.8241121922728,0.9871095198784501,13.641853564720181,83.08000000000001,115.89365959188446,32.813659591884445,39.496460750944195,2.559458628822388
154,2024-06-02,2024-06-02 13:00:00,6,June,14.577999916687501,0.0429916377936129,14.535008278893889,99.70509234435926,15.751248199442896,0.0,16.52616747493,13.641853564720181,11.209573591106718,0.6227555500000002,1.6105365687500002,0.98778101875,1.1958153020933429,260.0199274943662,0.9870587943903864,13.64115253847514,78.87,91.08852622092823,12.218526220928226,15.4919820222242,2.4672273284667505
155,2024-06-03,2024-06-03 13:00:00,6,June,15.041460872125,1.6515340800820908,13.38992679204291,89.02012182112755,9.332631578952846,0.0,17.830784992959998,13.64115253847514,3.737905177469816,0.70448054375,1.2914563437500002,0.5869758000000002,1.2902159908075252,261.31014348517374,0.9869990036252817,13.640326230101394,119.94999999999999,74.01212900865748,-45.93787099134251,-38.29751645797625,2.69295093923624
156,2024-06-04,2024-06-04 13:00:00,6,June,38.942581236562496,24.327881409669537,14.61469982689296,37.52884211273463,14.69822083102807,0.0,18.88891626229,13.640326230101394,7.7205662697991135,0.69816821875,1.2914563437500002,0.5932881250000002,1.3667812056649782,262.67692469083875,0.9869344928257413,13.639434690851745,87.42,91.83376100203114,4.413761002031137,5.048914438379247,2.0839568894782836
157,2024-06-05,2024-06-05 13:00:00,6,June,11.242906777124999,0.0,11.242906777124999,100.0,12.2427731595319,0.0,13.790000000000001,13.639434690851745,10.75427971872284,0.7026992187500001,0.9657722125000001,0.26307299375000004,0.9978292329956585,263.67475392383443,0.986866153765458,13.63849024503863,83.18,88.42648848326814,5.246488483268138,6.307391780798434,1.1890704835598966
158,2024-06-06,2024-06-06 13:00:00,6,June,11.628835905375002,-0.0005697287662303125,11.629405634141232,100.00489927599689,8.620775623268699,0.0,11.870655025,13.63849024503863,9.332800745038632,0.8470545500000001,1.4154645,0.5684099499999998,0.8589475416063675,264.5337014654408,0.9868162623038083,13.63780074503863,106.32,91.41091889305955,-14.909081106940448,-14.022837760478224,1.375691433075882
